Stock1,Stock2,t_stat
A1CAP.csv,GWIND.csv,-1.3995
A1CAP.csv,ASTOR.csv,-1.2883
A1CAP.csv,ANSGR.csv,-1.3911
A1CAP.csv,KAYSE.csv,-1.5865
A1CAP.csv,ASELS.csv,-1.7889
A1CAP.csv,DOHOL.csv,-2.3786
A1CAP.csv,KCHOL.csv,-1.3865
A1CAP.csv,ENKAI.csv,-2.0269
A1CAP.csv,BERA.csv,-1.6072
A1CAP.csv,AGROT.csv,-1.5519
A1CAP.csv,BINHO.csv,-1.6228
A1CAP.csv,MAVI.csv,-1.2951
A1CAP.csv,HALKB.csv,-2.2205
A1CAP.csv,ALBRK.csv,-1.8265
A1CAP.csv,ARDYZ.csv,-1.3028
A1CAP.csv,KMPUR.csv,-1.6371
A1CAP.csv,TTKOM.csv,-1.5350
A1CAP.csv,OTKAR.csv,-1.6398
A1CAP.csv,EUPWR.csv,-1.3642
A1CAP.csv,SOKM.csv,-1.2990
A1CAP.csv,ALARK.csv,-1.3295
A1CAP.csv,KORDS.csv,-2.1209
A1CAP.csv,CCOLA.csv,-1.5926
A1CAP.csv,YEOTK.csv,-1.3902
TAVHL.csv,AEFES.csv,-2.3292
TAVHL.csv,SKBNK.csv,-1.4733
TAVHL.csv,BIOEN.csv,-1.6216
TAVHL.csv,ULKER.csv,-2.1474
TAVHL.csv,HEKTS.csv,-1.7843
TAVHL.csv,OYAKC.csv,-2.1342
TAVHL.csv,TUPRS.csv,-0.7523
TAVHL.csv,KONTR.csv,-0.8804
TAVHL.csv,BUCIM.csv,-0.6604
TAVHL.csv,FROTO.csv,-1.9063
TAVHL.csv,YYLGD.csv,-1.9889
TAVHL.csv,KCAER.csv,-1.3247
TAVHL.csv,GWIND.csv,-1.7168
TAVHL.csv,ASTOR.csv,-1.2472
TAVHL.csv,ASELS.csv,-1.4662
TAVHL.csv,DOHOL.csv,-2.2809
TAVHL.csv,KCHOL.csv,-2.1796
TAVHL.csv,ENKAI.csv,-1.6891
TAVHL.csv,BERA.csv,-2.0590
TAVHL.csv,MAVI.csv,-2.3495
TAVHL.csv,HALKB.csv,-1.8756
TAVHL.csv,ARDYZ.csv,-1.2323
TAVHL.csv,KMPUR.csv,-1.6679
TAVHL.csv,OTKAR.csv,-0.8939
TAVHL.csv,EUPWR.csv,-1.9419
TAVHL.csv,SOKM.csv,-1.1498
TAVHL.csv,ALARK.csv,-1.1986
TAVHL.csv,KORDS.csv,-0.6995
TAVHL.csv,TTRAK.csv,-0.6036
TAVHL.csv,CCOLA.csv,-1.1023
TAVHL.csv,YEOTK.csv,-1.5114
AEFES.csv,SKBNK.csv,-1.2437
AEFES.csv,CIMSA.csv,-1.7778
AEFES.csv,BIOEN.csv,-1.7046
AEFES.csv,HEKTS.csv,-1.4267
AEFES.csv,OYAKC.csv,-1.5913
AEFES.csv,TUPRS.csv,-1.3660
AEFES.csv,KONTR.csv,-0.4603
AEFES.csv,BUCIM.csv,-0.7380
AEFES.csv,FROTO.csv,-1.7886
AEFES.csv,YYLGD.csv,-1.5844
AEFES.csv,KCAER.csv,-2.2078
AEFES.csv,GWIND.csv,-2.1547
AEFES.csv,ASTOR.csv,-1.6627
AEFES.csv,ISMEN.csv,-1.9341
AEFES.csv,ASELS.csv,-1.4769
AEFES.csv,DOHOL.csv,-2.1541
AEFES.csv,ENKAI.csv,-1.4087
AEFES.csv,BERA.csv,-1.9879
AEFES.csv,AGROT.csv,-2.1289
AEFES.csv,HALKB.csv,-1.5361
AEFES.csv,ALBRK.csv,-1.7846
AEFES.csv,ARDYZ.csv,-1.9346
AEFES.csv,KMPUR.csv,-1.2059
AEFES.csv,TTKOM.csv,-2.0208
AEFES.csv,OTKAR.csv,-1.0084
AEFES.csv,EUPWR.csv,-1.9544
AEFES.csv,SOKM.csv,-1.4950
AEFES.csv,ALARK.csv,-1.4872
AEFES.csv,KORDS.csv,-0.9429
AEFES.csv,TTRAK.csv,-0.7451
AEFES.csv,CCOLA.csv,-0.8316
AEFES.csv,YEOTK.csv,-2.1042
SKBNK.csv,SAHOL.csv,-1.7398
SKBNK.csv,CIMSA.csv,-2.0043
SKBNK.csv,ISCTR.csv,-1.7329
SKBNK.csv,BIOEN.csv,-1.8088
SKBNK.csv,ULKER.csv,-1.6648
SKBNK.csv,HEKTS.csv,-1.6865
SKBNK.csv,OYAKC.csv,-1.8459
SKBNK.csv,TUPRS.csv,-0.8650
SKBNK.csv,KONTR.csv,-1.4664
SKBNK.csv,BUCIM.csv,-1.3335
SKBNK.csv,OBAMS.csv,-1.2192
SKBNK.csv,FROTO.csv,-1.7551
SKBNK.csv,YYLGD.csv,-1.5566
SKBNK.csv,KZGYO.csv,-1.4244
SKBNK.csv,AFYON.csv,-1.9594
SKBNK.csv,KCAER.csv,-1.4729
SKBNK.csv,GWIND.csv,-1.7552
SKBNK.csv,ASTOR.csv,-0.8235
SKBNK.csv,ANSGR.csv,-1.7745
SKBNK.csv,ISMEN.csv,-1.9490
SKBNK.csv,KAYSE.csv,-1.8017
SKBNK.csv,ASELS.csv,-1.6829
SKBNK.csv,DOHOL.csv,-2.2837
SKBNK.csv,KCHOL.csv,-1.7178
SKBNK.csv,ENKAI.csv,-2.2621
SKBNK.csv,BERA.csv,-1.9117
SKBNK.csv,AGROT.csv,-1.4178
SKBNK.csv,BINHO.csv,-1.4474
SKBNK.csv,MAVI.csv,-1.6658
SKBNK.csv,ALBRK.csv,-1.8953
SKBNK.csv,ARDYZ.csv,-1.2199
SKBNK.csv,KMPUR.csv,-1.5982
SKBNK.csv,TTKOM.csv,-1.8986
SKBNK.csv,OTKAR.csv,-1.4397
SKBNK.csv,EUPWR.csv,-1.2688
SKBNK.csv,SOKM.csv,-1.6570
SKBNK.csv,ALARK.csv,-1.6717
SKBNK.csv,KORDS.csv,-1.2963
SKBNK.csv,TTRAK.csv,-1.3418
SKBNK.csv,CCOLA.csv,-1.4754
SKBNK.csv,YEOTK.csv,-1.8634
SAHOL.csv,BIOEN.csv,-2.1893
SAHOL.csv,HEKTS.csv,-1.8148
SAHOL.csv,TUPRS.csv,-0.4729
SAHOL.csv,KONTR.csv,-0.9677
SAHOL.csv,BUCIM.csv,-1.1649
SAHOL.csv,YYLGD.csv,-2.0140
SAHOL.csv,KCAER.csv,-2.0597
SAHOL.csv,ASTOR.csv,-1.6303
SAHOL.csv,ASELS.csv,-1.5079
SAHOL.csv,DOHOL.csv,-2.2555
SAHOL.csv,ENKAI.csv,-1.4748
SAHOL.csv,HALKB.csv,-1.6179
SAHOL.csv,ALBRK.csv,-1.8671
SAHOL.csv,ARDYZ.csv,-1.1561
SAHOL.csv,KMPUR.csv,-1.6873
SAHOL.csv,OTKAR.csv,-1.6332
SAHOL.csv,SOKM.csv,-1.6200
SAHOL.csv,ALARK.csv,-1.6641
SAHOL.csv,KORDS.csv,-1.0781
SAHOL.csv,TTRAK.csv,-1.1476
SAHOL.csv,CCOLA.csv,-1.3235
SAHOL.csv,YEOTK.csv,-1.7797
CIMSA.csv,BIOEN.csv,-2.1100
CIMSA.csv,ULKER.csv,-1.8900
CIMSA.csv,HEKTS.csv,-1.7382
CIMSA.csv,TUPRS.csv,-0.4461
CIMSA.csv,KONTR.csv,-0.8880
CIMSA.csv,BUCIM.csv,-0.7161
CIMSA.csv,OBAMS.csv,-2.2366
CIMSA.csv,FROTO.csv,-2.3063
CIMSA.csv,YYLGD.csv,-1.8518
CIMSA.csv,KZGYO.csv,-2.2442
CIMSA.csv,KCAER.csv,-1.4768
CIMSA.csv,GWIND.csv,-1.9849
CIMSA.csv,ASTOR.csv,-1.5192
CIMSA.csv,ASELS.csv,-1.4086
CIMSA.csv,KCHOL.csv,-2.0332
CIMSA.csv,ENKAI.csv,-1.7715
CIMSA.csv,BERA.csv,-2.2467
CIMSA.csv,MAVI.csv,-1.9108
CIMSA.csv,HALKB.csv,-1.9023
CIMSA.csv,ARDYZ.csv,-1.0723
CIMSA.csv,KMPUR.csv,-1.6477
CIMSA.csv,OTKAR.csv,-1.1483
CIMSA.csv,EUPWR.csv,-2.3820
CIMSA.csv,SOKM.csv,-1.3901
CIMSA.csv,ALARK.csv,-1.5577
CIMSA.csv,KORDS.csv,-0.8588
CIMSA.csv,TTRAK.csv,-0.9210
CIMSA.csv,CCOLA.csv,-1.2479
CIMSA.csv,YEOTK.csv,-1.6215
ISCTR.csv,BIOEN.csv,-2.1888
ISCTR.csv,HEKTS.csv,-1.7956
ISCTR.csv,TUPRS.csv,-0.1970
ISCTR.csv,KONTR.csv,-0.9617
ISCTR.csv,BUCIM.csv,-1.2746
ISCTR.csv,YYLGD.csv,-1.9669
ISCTR.csv,KCAER.csv,-2.0045
ISCTR.csv,ASTOR.csv,-1.5492
ISCTR.csv,ASELS.csv,-1.3217
ISCTR.csv,DOHOL.csv,-2.3522
ISCTR.csv,ENKAI.csv,-1.4219
ISCTR.csv,HALKB.csv,-1.3882
ISCTR.csv,ALBRK.csv,-1.6304
ISCTR.csv,ARDYZ.csv,-0.7630
ISCTR.csv,KMPUR.csv,-1.6673
ISCTR.csv,OTKAR.csv,-1.9723
ISCTR.csv,SOKM.csv,-1.7263
ISCTR.csv,ALARK.csv,-1.7470
ISCTR.csv,KORDS.csv,-1.0917
ISCTR.csv,TTRAK.csv,-1.3018
ISCTR.csv,CCOLA.csv,-1.2677
ISCTR.csv,YEOTK.csv,-1.5805
BIOEN.csv,HEKTS.csv,-1.9716
BIOEN.csv,TUPRS.csv,-1.8269
BIOEN.csv,KONTR.csv,-2.0336
BIOEN.csv,ANSGR.csv,-2.3540
BIOEN.csv,ASELS.csv,-2.0476
BIOEN.csv,ENKAI.csv,-2.1373
BIOEN.csv,HALKB.csv,-2.1909
BIOEN.csv,ALBRK.csv,-2.4342
BIOEN.csv,ARDYZ.csv,-1.8777
BIOEN.csv,TTKOM.csv,-2.4295
BIOEN.csv,CCOLA.csv,-2.0637
BIOEN.csv,YEOTK.csv,-2.2033
ULKER.csv,HEKTS.csv,-1.6888
ULKER.csv,OYAKC.csv,-1.9606
ULKER.csv,TUPRS.csv,0.3452
ULKER.csv,KONTR.csv,-1.0012
ULKER.csv,BUCIM.csv,-1.4584
ULKER.csv,OBAMS.csv,-2.3158
ULKER.csv,YYLGD.csv,-1.8256
ULKER.csv,KCAER.csv,-2.1335
ULKER.csv,GWIND.csv,-2.3580
ULKER.csv,ASTOR.csv,-1.2629
ULKER.csv,ANSGR.csv,-1.9387
ULKER.csv,ISMEN.csv,-2.4147
ULKER.csv,ASELS.csv,-1.0093
ULKER.csv,DOHOL.csv,-1.6891
ULKER.csv,ENKAI.csv,-1.0645
ULKER.csv,AGROT.csv,-2.2080
ULKER.csv,HALKB.csv,-1.2377
ULKER.csv,ALBRK.csv,-1.5091
ULKER.csv,ARDYZ.csv,-0.1913
ULKER.csv,KMPUR.csv,-1.5331
ULKER.csv,TTKOM.csv,-2.1597
ULKER.csv,SOKM.csv,-1.6188
ULKER.csv,ALARK.csv,-1.6105
ULKER.csv,KORDS.csv,-1.1277
ULKER.csv,TTRAK.csv,-1.5944
ULKER.csv,CCOLA.csv,-1.2238
ULKER.csv,YEOTK.csv,-1.2534
HEKTS.csv,OYAKC.csv,-1.5868
HEKTS.csv,TUPRS.csv,-1.6759
HEKTS.csv,KONTR.csv,-1.4691
HEKTS.csv,BUCIM.csv,-1.0795
HEKTS.csv,FROTO.csv,-1.4350
HEKTS.csv,YYLGD.csv,-1.9640
HEKTS.csv,AFYON.csv,-1.4241
HEKTS.csv,KCAER.csv,-1.6325
HEKTS.csv,GWIND.csv,-1.1240
HEKTS.csv,ASTOR.csv,-1.9890
HEKTS.csv,ANSGR.csv,-1.7934
HEKTS.csv,ISMEN.csv,-1.6305
HEKTS.csv,ASELS.csv,-1.6844
HEKTS.csv,DOHOL.csv,-1.4876
HEKTS.csv,KCHOL.csv,-1.5247
HEKTS.csv,ENKAI.csv,-1.7905
HEKTS.csv,BERA.csv,-1.1551
HEKTS.csv,MAVI.csv,-1.5466
HEKTS.csv,HALKB.csv,-1.6695
HEKTS.csv,ALBRK.csv,-1.7888
HEKTS.csv,ARDYZ.csv,-1.6477
HEKTS.csv,KMPUR.csv,-1.2830
HEKTS.csv,TTKOM.csv,-1.8332
HEKTS.csv,OTKAR.csv,-1.3284
HEKTS.csv,EUPWR.csv,-1.9218
HEKTS.csv,SOKM.csv,-1.1537
HEKTS.csv,ALARK.csv,-1.0095
HEKTS.csv,KORDS.csv,-1.4030
HEKTS.csv,TTRAK.csv,-1.2263
HEKTS.csv,CCOLA.csv,-1.6328
HEKTS.csv,YEOTK.csv,-1.3834
OYAKC.csv,TUPRS.csv,-0.2982
OYAKC.csv,KONTR.csv,-0.9133
OYAKC.csv,BUCIM.csv,-0.9899
OYAKC.csv,OBAMS.csv,-2.1580
OYAKC.csv,YYLGD.csv,-1.8490
OYAKC.csv,KZGYO.csv,-1.9703
OYAKC.csv,KCAER.csv,-1.4919
OYAKC.csv,GWIND.csv,-2.1573
OYAKC.csv,ASTOR.csv,-1.8051
OYAKC.csv,ANSGR.csv,-2.1509
OYAKC.csv,ASELS.csv,-1.2992
OYAKC.csv,DOHOL.csv,-2.3352
OYAKC.csv,KCHOL.csv,-1.9042
OYAKC.csv,ENKAI.csv,-1.4912
OYAKC.csv,AGROT.csv,-2.3516
OYAKC.csv,MAVI.csv,-1.7982
OYAKC.csv,HALKB.csv,-1.6809
OYAKC.csv,ALBRK.csv,-2.1957
OYAKC.csv,ARDYZ.csv,-0.9866
OYAKC.csv,KMPUR.csv,-1.6855
OYAKC.csv,TTKOM.csv,-2.2587
OYAKC.csv,OTKAR.csv,-1.3486
OYAKC.csv,EUPWR.csv,-2.4462
OYAKC.csv,SOKM.csv,-1.4833
OYAKC.csv,ALARK.csv,-1.6127
OYAKC.csv,KORDS.csv,-0.9428
OYAKC.csv,TTRAK.csv,-1.1092
OYAKC.csv,CCOLA.csv,-1.3036
OYAKC.csv,YEOTK.csv,-1.5368
TUPRS.csv,KONTR.csv,2.0398
TUPRS.csv,BUCIM.csv,2.3053
TUPRS.csv,OBAMS.csv,0.5356
TUPRS.csv,FROTO.csv,1.8663
TUPRS.csv,YYLGD.csv,1.1080
TUPRS.csv,KZGYO.csv,1.2000
TUPRS.csv,AFYON.csv,0.0269
TUPRS.csv,KCAER.csv,0.7669
TUPRS.csv,GWIND.csv,0.7732
TUPRS.csv,ASTOR.csv,-1.8620
TUPRS.csv,ANSGR.csv,-0.4657
TUPRS.csv,ISMEN.csv,1.1132
TUPRS.csv,KAYSE.csv,-0.5587
TUPRS.csv,ASELS.csv,-1.5639
TUPRS.csv,DOHOL.csv,-1.1307
TUPRS.csv,KCHOL.csv,0.4830
TUPRS.csv,ENKAI.csv,-1.0867
TUPRS.csv,BERA.csv,0.3780
TUPRS.csv,AGROT.csv,0.5232
TUPRS.csv,BINHO.csv,0.9664
TUPRS.csv,MAVI.csv,1.1317
TUPRS.csv,HALKB.csv,-1.7806
TUPRS.csv,ALBRK.csv,-0.7821
TUPRS.csv,KMPUR.csv,1.3411
TUPRS.csv,TTKOM.csv,0.4471
TUPRS.csv,OTKAR.csv,2.9334
TUPRS.csv,EUPWR.csv,0.0972
TUPRS.csv,SOKM.csv,0.8445
TUPRS.csv,ALARK.csv,0.8537
TUPRS.csv,KORDS.csv,1.7441
TUPRS.csv,TTRAK.csv,2.9915
TUPRS.csv,CCOLA.csv,1.7500
TUPRS.csv,YEOTK.csv,-1.5454
KONTR.csv,BUCIM.csv,-1.7143
KONTR.csv,OBAMS.csv,-1.8176
KONTR.csv,FROTO.csv,-1.0285
KONTR.csv,YYLGD.csv,-2.1532
KONTR.csv,KZGYO.csv,-1.7794
KONTR.csv,AFYON.csv,-0.9503
KONTR.csv,KCAER.csv,-0.9456
KONTR.csv,GWIND.csv,-0.9155
KONTR.csv,ASTOR.csv,-1.6678
KONTR.csv,ANSGR.csv,-1.1304
KONTR.csv,ISMEN.csv,-1.0531
KONTR.csv,ASELS.csv,-1.7644
KONTR.csv,DOHOL.csv,-0.9867
KONTR.csv,KCHOL.csv,-0.8958
KONTR.csv,ENKAI.csv,-1.5344
KONTR.csv,BERA.csv,-1.2259
KONTR.csv,BINHO.csv,-2.3979
KONTR.csv,MAVI.csv,-1.0305
KONTR.csv,HALKB.csv,-1.5202
KONTR.csv,ALBRK.csv,-1.2830
KONTR.csv,ARDYZ.csv,-0.9253
KONTR.csv,KMPUR.csv,-2.1153
KONTR.csv,TTKOM.csv,-1.2768
KONTR.csv,OTKAR.csv,-1.2507
KONTR.csv,EUPWR.csv,-0.0435
KONTR.csv,SOKM.csv,-0.9173
KONTR.csv,ALARK.csv,-0.8548
KONTR.csv,KORDS.csv,-2.4323
KONTR.csv,TTRAK.csv,-1.3411
KONTR.csv,CCOLA.csv,-2.4213
KONTR.csv,YEOTK.csv,-0.4215
BUCIM.csv,OBAMS.csv,-1.5094
BUCIM.csv,FROTO.csv,-2.1323
BUCIM.csv,YYLGD.csv,-2.3113
BUCIM.csv,KZGYO.csv,-1.7492
BUCIM.csv,AFYON.csv,-1.6654
BUCIM.csv,ANSGR.csv,-1.4217
BUCIM.csv,ISMEN.csv,-1.7779
BUCIM.csv,ASELS.csv,-1.6534
BUCIM.csv,DOHOL.csv,-1.3174
BUCIM.csv,KCHOL.csv,-1.5024
BUCIM.csv,ENKAI.csv,-1.4248
BUCIM.csv,BINHO.csv,-1.4614
BUCIM.csv,MAVI.csv,-1.7304
BUCIM.csv,HALKB.csv,-1.5047
BUCIM.csv,ALBRK.csv,-1.3429
BUCIM.csv,ARDYZ.csv,-0.7895
BUCIM.csv,KMPUR.csv,-2.3251
BUCIM.csv,TTKOM.csv,-1.5347
BUCIM.csv,EUPWR.csv,-1.9285
BUCIM.csv,SOKM.csv,-2.0104
BUCIM.csv,KORDS.csv,-2.3046
BUCIM.csv,CCOLA.csv,-2.0658
BUCIM.csv,YEOTK.csv,-1.1251
OBAMS.csv,FROTO.csv,-1.6717
OBAMS.csv,YYLGD.csv,-2.0580
OBAMS.csv,KZGYO.csv,-1.6616
OBAMS.csv,AFYON.csv,-1.6444
OBAMS.csv,KCAER.csv,-2.2516
OBAMS.csv,GWIND.csv,-1.6926
OBAMS.csv,ASTOR.csv,-1.7441
OBAMS.csv,ANSGR.csv,-1.5734
OBAMS.csv,ISMEN.csv,-1.8058
OBAMS.csv,KAYSE.csv,-1.7949
OBAMS.csv,ASELS.csv,-1.6373
OBAMS.csv,DOHOL.csv,-1.7277
OBAMS.csv,ENKAI.csv,-1.6170
OBAMS.csv,BERA.csv,-1.6771
OBAMS.csv,AGROT.csv,-1.7058
OBAMS.csv,BINHO.csv,-2.1783
OBAMS.csv,MAVI.csv,-2.3428
OBAMS.csv,HALKB.csv,-1.6514
OBAMS.csv,ALBRK.csv,-1.5926
OBAMS.csv,ARDYZ.csv,-2.2581
OBAMS.csv,KMPUR.csv,-2.2254
OBAMS.csv,TTKOM.csv,-1.6739
OBAMS.csv,OTKAR.csv,-1.5205
OBAMS.csv,EUPWR.csv,-2.0474
OBAMS.csv,SOKM.csv,-2.0842
OBAMS.csv,ALARK.csv,-1.9907
OBAMS.csv,KORDS.csv,-2.1593
OBAMS.csv,TTRAK.csv,-1.6186
OBAMS.csv,CCOLA.csv,-1.7814
OBAMS.csv,YEOTK.csv,-1.9522
FROTO.csv,YYLGD.csv,-1.9342
FROTO.csv,KCAER.csv,-2.2019
FROTO.csv,ASTOR.csv,-1.9005
FROTO.csv,ANSGR.csv,-2.0606
FROTO.csv,ASELS.csv,-1.3229
FROTO.csv,DOHOL.csv,-2.1245
FROTO.csv,ENKAI.csv,-1.2496
FROTO.csv,BINHO.csv,-2.2889
FROTO.csv,HALKB.csv,-1.5505
FROTO.csv,ALBRK.csv,-1.6421
FROTO.csv,ARDYZ.csv,-0.6599
FROTO.csv,KMPUR.csv,-1.7171
FROTO.csv,TTKOM.csv,-2.0411
FROTO.csv,OTKAR.csv,-2.3814
FROTO.csv,SOKM.csv,-2.1575
FROTO.csv,ALARK.csv,-2.1201
FROTO.csv,KORDS.csv,-1.3440
FROTO.csv,TTRAK.csv,-1.7477
FROTO.csv,CCOLA.csv,-1.5677
FROTO.csv,YEOTK.csv,-1.4921
YYLGD.csv,AFYON.csv,-2.3764
YYLGD.csv,KCAER.csv,-2.2162
YYLGD.csv,GWIND.csv,-2.0996
YYLGD.csv,ASTOR.csv,-1.9475
YYLGD.csv,DOHOL.csv,-2.4222
YYLGD.csv,BERA.csv,-2.1911
YYLGD.csv,OTKAR.csv,-2.4144
YYLGD.csv,EUPWR.csv,-1.6564
YYLGD.csv,SOKM.csv,-2.2007
YYLGD.csv,ALARK.csv,-2.1691
YYLGD.csv,TTRAK.csv,-2.3236
YYLGD.csv,YEOTK.csv,-2.2461
AFYON.csv,ASELS.csv,-1.6978
AFYON.csv,ENKAI.csv,-1.9461
AFYON.csv,HALKB.csv,-1.9623
AFYON.csv,ARDYZ.csv,-1.4755
AFYON.csv,KMPUR.csv,-1.8843
AFYON.csv,OTKAR.csv,-2.2180
AFYON.csv,SOKM.csv,-2.2245
AFYON.csv,ALARK.csv,-2.4039
AFYON.csv,KORDS.csv,-1.3853
AFYON.csv,TTRAK.csv,-1.8461
AFYON.csv,CCOLA.csv,-1.4365
AFYON.csv,YEOTK.csv,-2.0794
KCAER.csv,ASTOR.csv,-1.7746
KCAER.csv,ANSGR.csv,-1.9876
KCAER.csv,ISMEN.csv,-1.7926
KCAER.csv,KAYSE.csv,-2.2832
KCAER.csv,ASELS.csv,-1.8793
KCAER.csv,DOHOL.csv,-1.7302
KCAER.csv,ENKAI.csv,-1.8023
KCAER.csv,HALKB.csv,-1.7892
KCAER.csv,ALBRK.csv,-1.7206
KCAER.csv,ARDYZ.csv,-1.6723
KCAER.csv,KMPUR.csv,-1.6332
KCAER.csv,TTKOM.csv,-1.8190
KCAER.csv,OTKAR.csv,-2.3451
KCAER.csv,EUPWR.csv,-2.0915
KCAER.csv,SOKM.csv,-2.0907
KCAER.csv,KORDS.csv,-1.8043
KCAER.csv,TTRAK.csv,-2.1240
KCAER.csv,CCOLA.csv,-2.0887
KCAER.csv,YEOTK.csv,-1.8518
GWIND.csv,ASTOR.csv,-2.3399
GWIND.csv,ANSGR.csv,-2.3257
GWIND.csv,ASELS.csv,-1.8951
GWIND.csv,ENKAI.csv,-1.8581
GWIND.csv,HALKB.csv,-1.9607
GWIND.csv,ALBRK.csv,-2.0575
GWIND.csv,ARDYZ.csv,-1.4444
GWIND.csv,KMPUR.csv,-2.3633
GWIND.csv,TTKOM.csv,-2.1888
GWIND.csv,KORDS.csv,-2.1722
GWIND.csv,CCOLA.csv,-1.9450
GWIND.csv,YEOTK.csv,-2.0313
ASTOR.csv,ANSGR.csv,-0.3994
ASTOR.csv,ISMEN.csv,0.3067
ASTOR.csv,KAYSE.csv,-0.1119
ASTOR.csv,ASELS.csv,-1.6973
ASTOR.csv,DOHOL.csv,-1.3006
ASTOR.csv,KCHOL.csv,-0.1864
ASTOR.csv,ENKAI.csv,-0.9379
ASTOR.csv,BERA.csv,0.2655
ASTOR.csv,AGROT.csv,-0.0951
ASTOR.csv,BINHO.csv,-0.1478
ASTOR.csv,MAVI.csv,0.2989
ASTOR.csv,HALKB.csv,-1.0015
ASTOR.csv,ALBRK.csv,-0.4312
ASTOR.csv,ARDYZ.csv,-2.0283
ASTOR.csv,KMPUR.csv,0.0084
ASTOR.csv,TTKOM.csv,0.0195
ASTOR.csv,OTKAR.csv,0.2586
ASTOR.csv,EUPWR.csv,-1.3815
ASTOR.csv,SOKM.csv,0.2623
ASTOR.csv,ALARK.csv,0.0215
ASTOR.csv,KORDS.csv,0.0141
ASTOR.csv,TTRAK.csv,-0.0564
ASTOR.csv,CCOLA.csv,-0.1791
ASTOR.csv,YEOTK.csv,-2.0063
ANSGR.csv,ISMEN.csv,-2.2291
ANSGR.csv,ASELS.csv,-1.3653
ANSGR.csv,ENKAI.csv,-1.7303
ANSGR.csv,BERA.csv,-1.6939
ANSGR.csv,BINHO.csv,-1.9051
ANSGR.csv,MAVI.csv,-2.0331
ANSGR.csv,HALKB.csv,-1.7299
ANSGR.csv,ARDYZ.csv,-1.8159
ANSGR.csv,KMPUR.csv,-0.9686
ANSGR.csv,OTKAR.csv,-0.2094
ANSGR.csv,EUPWR.csv,-1.8252
ANSGR.csv,SOKM.csv,-1.0434
ANSGR.csv,ALARK.csv,-1.0912
ANSGR.csv,KORDS.csv,-0.2535
ANSGR.csv,TTRAK.csv,0.0860
ANSGR.csv,CCOLA.csv,-0.3367
ANSGR.csv,YEOTK.csv,-1.8337
ISMEN.csv,ASELS.csv,-1.3016
ISMEN.csv,KCHOL.csv,-2.3330
ISMEN.csv,ENKAI.csv,-1.5165
ISMEN.csv,MAVI.csv,-2.2815
ISMEN.csv,HALKB.csv,-1.6472
ISMEN.csv,ALBRK.csv,-2.2274
ISMEN.csv,ARDYZ.csv,-0.8743
ISMEN.csv,KMPUR.csv,-1.5579
ISMEN.csv,OTKAR.csv,-1.5807
ISMEN.csv,SOKM.csv,-1.7145
ISMEN.csv,ALARK.csv,-1.7234
ISMEN.csv,KORDS.csv,-0.9958
ISMEN.csv,TTRAK.csv,-1.1860
ISMEN.csv,CCOLA.csv,-1.2556
ISMEN.csv,YEOTK.csv,-1.5781
KAYSE.csv,ASELS.csv,-2.2539
KAYSE.csv,DOHOL.csv,-2.4409
KAYSE.csv,KCHOL.csv,-2.0700
KAYSE.csv,BERA.csv,-1.6177
KAYSE.csv,MAVI.csv,-2.1209
KAYSE.csv,HALKB.csv,-2.3017
KAYSE.csv,ARDYZ.csv,-1.9095
KAYSE.csv,OTKAR.csv,-1.5080
KAYSE.csv,EUPWR.csv,-0.9128
KAYSE.csv,SOKM.csv,-1.8137
KAYSE.csv,ALARK.csv,-2.2864
KAYSE.csv,KORDS.csv,-2.2690
KAYSE.csv,TTRAK.csv,-1.8366
KAYSE.csv,YEOTK.csv,-1.3564
ASELS.csv,DOHOL.csv,-1.0749
ASELS.csv,KCHOL.csv,-0.1728
ASELS.csv,BERA.csv,0.2520
ASELS.csv,AGROT.csv,-1.3652
ASELS.csv,BINHO.csv,-1.0900
ASELS.csv,MAVI.csv,0.2855
ASELS.csv,ALBRK.csv,-1.1523
ASELS.csv,ARDYZ.csv,-1.5172
ASELS.csv,KMPUR.csv,0.0319
ASELS.csv,TTKOM.csv,-0.4370
ASELS.csv,OTKAR.csv,1.3373
ASELS.csv,EUPWR.csv,-0.3398
ASELS.csv,SOKM.csv,0.4571
ASELS.csv,ALARK.csv,0.4235
ASELS.csv,KORDS.csv,1.0359
ASELS.csv,TTRAK.csv,1.2274
ASELS.csv,CCOLA.csv,0.1574
ASELS.csv,YEOTK.csv,-0.9322
DOHOL.csv,KCHOL.csv,-2.4417
DOHOL.csv,BERA.csv,-2.3329
DOHOL.csv,AGROT.csv,-2.1677
DOHOL.csv,BINHO.csv,-1.7117
DOHOL.csv,MAVI.csv,-2.0493
DOHOL.csv,ARDYZ.csv,-1.8472
DOHOL.csv,KMPUR.csv,-1.4433
DOHOL.csv,OTKAR.csv,-0.6782
DOHOL.csv,EUPWR.csv,-1.7655
DOHOL.csv,SOKM.csv,-1.5476
DOHOL.csv,ALARK.csv,-1.5139
DOHOL.csv,KORDS.csv,-0.6769
DOHOL.csv,TTRAK.csv,-0.4726
DOHOL.csv,CCOLA.csv,-1.0041
DOHOL.csv,YEOTK.csv,-2.2362
KCHOL.csv,ENKAI.csv,-1.4774
KCHOL.csv,AGROT.csv,-2.2451
KCHOL.csv,HALKB.csv,-1.6259
KCHOL.csv,ALBRK.csv,-1.7051
KCHOL.csv,ARDYZ.csv,-1.6934
