Price,Close,High,Low,Open,Volume
2021-08-10,13.916243553161621,15.014894199150577,13.879621894066297,14.914185728049967,2222408
2021-08-11,13.531715393066406,14.099351532896884,13.531715393066406,14.026108216346449,754856
2021-08-12,13.778912544250488,13.86131149546387,13.568337349690822,13.586648615795674,557109
2021-08-13,13.733135223388672,13.879621859404141,13.659891905380936,13.824689807462951,376681
2021-08-16,13.788066864013672,13.870464934249558,13.696512288468279,13.742289576240976,395478
2021-08-17,13.714822769165039,13.806377345307666,13.62326906615156,13.742289665885316,344951
2021-08-18,13.495092391967773,13.778910870206378,13.458470737336578,13.723977951695025,340928
2021-08-19,13.394383430480957,13.495092765219919,13.275362831355377,13.495092765219919,274817
2021-08-20,13.531715393066406,13.531715393066406,13.34860710169032,13.34860710169032,275124
2021-08-23,13.577492713928223,13.678202056123329,13.540871055572802,13.632425638025959,296390
2021-08-24,13.604958534240723,13.632425432439975,13.522560459030549,13.595803774636833,330247
2021-08-25,13.852155685424805,14.328237247388204,13.6141144678785,14.328237247388204,920994
2021-08-26,13.797223091125488,14.154284925989868,13.632426059989744,13.916243702746948,924023
2021-08-27,14.035264015197754,14.035264015197754,13.733135112571517,13.870466114445547,161127
2021-08-31,14.007798194885254,14.181750858018805,13.962020902546142,14.099351906434249,291114
2021-09-01,13.907086372375488,14.090195520602983,13.879620349393015,14.053573865583308,372793
2021-09-02,14.007798194885254,14.135973565679693,13.870466317867919,13.916243610207031,590946
2021-09-03,13.989486694335938,14.135973328863662,13.97117630158458,14.00779796021651,394722
2021-09-06,13.971176147460938,14.007797805688876,13.861311172777125,13.989486540010304,421321
2021-09-07,13.632425308227539,14.04441917304129,13.55002636063895,14.026107907741965,819595
2021-09-08,13.275362968444824,13.6324247695088,13.275362968444824,13.623269137220946,379711
2021-09-09,13.330297470092773,13.36691913045858,13.101411874524162,13.36691913045858,262314
2021-09-10,13.385229110717773,13.577493039983134,13.302830159157015,13.385229110717773,390954
2021-09-13,13.348607063293457,13.522560594447274,13.229586455959057,13.385228721463333,341909
2021-09-14,13.183809280395508,13.41269486424355,13.14718762190499,13.348607180167445,365051
2021-09-15,13.000699996948242,13.211275172064273,12.973233973456288,13.174653516365286,302713
2021-09-16,12.909146308898926,13.29367413073875,12.863369020941015,13.092254587601426,438012
2021-09-17,12.909146308898926,13.037321667426104,12.863369020941015,13.037321667426104,240001
2021-09-20,12.469686508178711,12.909147283367284,12.387287558260278,12.909147283367284,279355
2021-09-21,12.561241149902344,12.744349443285628,12.442220540920905,12.579551542676064,253145
2021-09-22,12.680261611938477,12.698572004500008,12.442220396734141,12.652794713402374,158465
2021-09-23,12.753504753112793,12.872525359078711,12.497152275741955,12.726037854954294,440322
2021-09-24,12.542929649353027,12.75350483765139,12.414754282947172,12.75350483765139,309141
2021-09-27,12.64363956451416,12.75350453588931,12.533773720009833,12.68026122163921,261618
2021-09-28,12.487998008728027,12.680261937775214,12.40559905726077,12.588707353227324,281478
2021-09-29,12.478841781616211,12.744349016411059,12.478841781616211,12.515463439066218,589400
2021-09-30,12.506308555603027,12.634484800920951,12.323200257384018,12.542930215246828,514002
2021-10-01,12.909146308898926,13.037321667426104,12.423908278925866,12.44221954336069,988587
2021-10-04,13.897933006286621,14.135973351205793,13.147187693451645,13.275363935430596,3411257
2021-10-05,13.632425308227539,13.952864592803039,13.357762440641975,13.897932543163439,1302057
2021-10-06,13.138032913208008,13.623270108376207,13.138032913208008,13.531715525229355,370857
2021-10-07,13.44016170501709,13.51340502168237,13.229586514757504,13.229586514757504,443374
2021-10-08,13.962020874023438,13.962020874023438,13.41269511333476,13.467628038655317,1104166
2021-10-11,13.934554100036621,14.181750067888641,13.82468912842137,14.099351120894907,1064893
2021-10-12,13.888777732849121,14.30077162205646,13.833844806827832,13.934555025678657,893747
2021-10-13,13.659891128540039,13.998641673343304,13.586647814697667,13.934553992013521,502829
2021-10-14,13.806378364562988,13.91624334016743,13.540871121903285,13.540871121903285,437292
2021-10-15,13.815533638000488,14.035263583492023,13.650735742317242,13.80637800532271,590125
2021-10-18,13.769756317138672,13.907087314483379,13.714823394323277,13.83384399948231,274341
2021-10-19,13.934554100036621,13.989486149279657,13.778911838632721,13.778911838632721,301348
2021-10-20,13.824689865112305,13.998642527823757,13.74229091372769,13.925399209510594,395884
2021-10-21,13.769756317138672,13.870465656982844,13.522560347292364,13.870465656982844,434778
2021-10-22,14.30077075958252,14.493034679367815,13.760600657655779,13.76975629029536,1309598
2021-10-25,14.346549034118652,14.520501700561503,14.108507807930126,14.300771740908667,794379
2021-10-26,14.493035316467285,14.639521952623262,14.346548680311308,14.374014706308246,636454
2021-10-27,14.30992603302002,14.621210549918583,14.200061063490379,14.538811604489062,640278
2021-10-28,14.30077075958252,14.465568654578254,14.254993469513796,14.32823678437208,244325
2021-11-01,14.218371391296387,14.383169281414979,14.06272913354642,14.282459944747595,803104
2021-11-02,13.879621505737305,14.300771010115076,13.879621505737305,14.218372061173678,474620
2021-11-03,13.650735855102539,13.916243093047454,13.421850275042123,13.879621435162955,547397
2021-11-04,13.733135223388672,13.852155833433546,13.696513564384803,13.751446489455216,468036
2021-11-05,14.117663383483887,14.32823770900803,13.742291152329198,13.769757178891208,1069892
