Price,Close,High,Low,Open,Volume
2021-08-10,1.1150071620941162,1.1276706428974765,1.0990118487017473,1.1056771346527636,13207344
2021-08-11,1.0863491296768188,1.119672985234237,1.063022392650791,1.1156741568895987,11550228
2021-08-12,1.1076765060424805,1.1110083386461842,1.0823503070407627,1.0936805590926337,12235380
2021-08-13,1.1996495723724365,1.218310484127206,1.1456653454292602,1.1456653454292602,101753592
2021-08-16,1.1929844617843628,1.2156450630126607,1.1763229139637053,1.202315348058154,38335608
2021-08-17,1.2589651346206665,1.2656303250272947,1.1929843258951405,1.1929843258951405,65520372
2021-08-18,1.2629640102386475,1.2809586902576007,1.2469686013979497,1.2662966055670173,29281500
2021-08-19,1.2489680051803589,1.276293569489797,1.2429697152265595,1.2589651233234964,23133792
2021-08-20,1.32028067111969,1.3296115555133616,1.245636074799317,1.2489679069941226,46585776
2021-08-23,1.2676299810409546,1.3449401952097448,1.2676299810409546,1.330278108822774,30693780
2021-08-24,1.2489680051803589,1.2842913212080576,1.2436367109591635,1.2696291418596535,26848656
2021-08-25,1.2742942571640015,1.2882902040906632,1.247635592115812,1.2509674247139961,50441340
2021-08-26,1.2929551601409912,1.332943538761936,1.2596321627773865,1.2756274760899295,46996872
2021-08-27,1.3129494190216064,1.3129494190216064,1.2736280355005256,1.2996204677367624,16596480
2021-08-31,1.299620509147644,1.3296117707343544,1.2976210472167202,1.31628205630806,27654384
2021-09-01,1.2929551601409912,1.318947591943667,1.2849575034847198,1.3069511069592599,18152376
2021-09-02,1.2742942571640015,1.299620456123765,1.2709616618491095,1.299620456123765,11096748
2021-09-03,1.2749603986740112,1.2969539054002979,1.269629104609234,1.2762935320438458,13043088
2021-09-06,1.2529670000076294,1.2842914920119806,1.2516346291381584,1.2789594343649746,11483004
2021-09-07,1.2283076047897339,1.2762935420293358,1.2243087766864336,1.256299401512835,13809504
2021-09-08,1.2682960033416748,1.2816257176065393,1.2289739516667284,1.2289739516667284,35195244
2021-09-09,1.2816256284713745,1.3062848306626538,1.254966201795769,1.2696291438842304,25221948
2021-09-10,1.3009527921676636,1.3096175397552372,1.2789592844490916,1.2862907079275114,22412556
2021-09-13,1.2696291208267212,1.3009527500899085,1.2636309263118735,1.3009527500899085,15620616
2021-09-14,1.2736279964447021,1.2842913478247644,1.2536338550836366,1.2709616342319614,13836444
2021-09-15,1.3596030473709106,1.3862616184622598,1.273628090181353,1.273628090181353,75038520
2021-09-16,1.3502720594406128,1.3715994295376366,1.3122831432564097,1.3662673724993117,28194444
2021-09-17,1.3942590951919556,1.4329142423208625,1.3662672988481812,1.3689328981955118,41020260
2021-09-20,1.3969248533248901,1.423584282053437,1.3296117645478824,1.3969248533248901,22980876
2021-09-21,1.3596030473709106,1.4115878187356632,1.3529377610558178,1.4075889901691436,19313652
2021-09-22,1.3795971870422363,1.388927214971842,1.346273329712154,1.3596030442554548,12349032
2021-09-23,1.3795971870422363,1.4035901583863744,1.358269815384223,1.3835960155995928,11226732
2021-09-24,1.3569364547729492,1.3902603088677394,1.3462731990073689,1.3795970531021589,7973388
2021-09-27,1.3689329624176025,1.3862615041287758,1.350272049998372,1.3596029352361223,9383016
2021-09-28,1.3396086692810059,1.3795970461091391,1.334276707736699,1.370266161076394,10401588
2021-09-29,1.3769307136535645,1.404922513236985,1.348938914070144,1.3556042002942252,45697032
2021-09-30,1.3609353303909302,1.3929259568592764,1.3609353303909302,1.3795971012016557,11063076
2021-10-01,1.3596030473709106,1.3742651327627016,1.3409412753562595,1.3609354181888567,7284252
2021-10-04,1.338275671005249,1.3715995282956848,1.3356099759827027,1.3596030426378884,9433416
2021-10-05,1.3196146488189697,1.3449400860388687,1.3122832248621878,1.3382756578687347,11318652
2021-10-06,1.3076180219650269,1.3516052261977436,1.30628479325255,1.3202807392065201,17406768
2021-10-07,1.3649342060089111,1.375598320572175,1.3149488027498024,1.3149488027498024,14712876
2021-10-08,1.3476064205169678,1.3622686007498797,1.3369424013374953,1.3622686007498797,9660204
2021-10-11,1.3529376983642578,1.368933011889155,1.3329435564581364,1.3502720987955419,13448040
2021-10-12,1.3582696914672852,1.3782638324299719,1.3436075121071505,1.355604092024347,16447752
2021-10-13,1.3422744274139404,1.3676006262379585,1.3302779424009252,1.3582697407646274,9900456
2021-10-14,1.3302780389785767,1.358269839374472,1.3216141486335962,1.3396088297897315,8995272
2021-10-15,1.3256127834320068,1.3462731566400064,1.3116168376107327,1.3356098058704189,9743136
2021-10-18,1.3356099128723145,1.3622685779507753,1.3256128896329946,1.3256128896329946,14967456
2021-10-19,1.3795971870422363,1.388927214971842,1.3369424437262099,1.340941272283566,24108252
2021-10-20,1.4169189929962158,1.4302487064367961,1.3702661876990005,1.3795970729130336,26009988
2021-10-21,1.4435783624649048,1.4862323406562201,1.3889271365620615,1.4155865641436451,42311148
2021-10-22,1.4622392654418945,1.4755689782734627,1.4462439532665043,1.450242781310352,14799612
2021-10-25,1.498228907585144,1.523555107755783,1.4555750224007906,1.462239450632501,19237944
2021-10-26,1.4995619058609009,1.5128908556142733,1.4862321933909017,1.5035607337962802,13859892
2021-10-27,1.5715410709381104,1.596866411847644,1.4968956075064848,1.5062264930320635,27855768
2021-10-28,1.562210202217102,1.5862031726355694,1.5395503652788394,1.5728734586065412,7055640
2021-11-01,1.5728732347488403,1.5928673739185828,1.5475478018317128,1.5622099798770388,14682012
2021-11-02,1.5635433197021484,1.5822042315689617,1.559544491583814,1.5782054034506272,10097460
2021-11-03,1.528886318206787,1.584869914825844,1.486232340033348,1.5635434024370631,22894284
2021-11-04,1.5768722295761108,1.5768722295761108,1.5462148322878988,1.5462148322878988,12893256
2021-11-05,1.558211326599121,1.6781761750564388,1.5422160134714786,1.624858273951791,51576588
2021-11-08,1.5435491800308228,1.5795387306798232,1.5262206377519696,1.5608769595929666,18732324
2021-11-09,1.5355515480041504,1.5582113851066324,1.516889871956595,1.5435492048682666,18387372
2021-11-10,1.5302194356918335,1.5542124039261462,1.5155572568944706,1.5395502251287834,16957020
2021-11-11,1.5395503044128418,1.580871052913087,1.5208886292383184,1.522221762665818,31033284
2021-11-12,1.5542124509811401,1.5702077636216192,1.538217138340661,1.5462147946609006,13784784
2021-11-15,1.5755398273468018,1.5888686825674478,1.5475479347651004,1.5595445146370204,29156460
2021-11-16,1.5888687372207642,1.6195270883461752,1.5635433965966503,1.580871080590773,34214316
2021-11-17,1.5768722295761108,1.5968663708632653,1.5662089735750533,1.5888687143484035,15963804
2021-11-18,1.5715410709381104,1.5875363843783616,1.554212528692406,1.583537556018299,26872932
2021-11-19,1.6248583793640137,1.6301903414316439,1.570207913311642,1.578205570394309,33557736
2021-11-22,1.6461855173110962,1.6581820972669308,1.6155281204216567,1.632855899280538,27445776
2021-11-23,1.7048348188400269,1.7314942457658054,1.647518757528183,1.647518757528183,36124704
2021-11-24,1.6995035409927368,1.756819599643423,1.6675129166121279,1.7194977765701986,28614264
2021-11-25,1.728827953338623,1.7461564966895888,1.7035027061533652,1.7128326388781474,16827444
2021-11-26,1.7354931831359863,1.7394919160614313,1.6901727481072908,1.7288278019838312,17252772
2021-11-29,1.859457015991211,1.8594570159912107,1.7368255157708476,1.7368255157708476,26916648
2021-11-30,1.8474605083465576,1.9514302414458324,1.8474605083465576,1.859457089350007,30164760
2021-12-01,1.9434325695037842,1.9660923117882327,1.8754523892545152,1.8754523892545152,24589476
2021-12-02,1.9794219732284546,2.0580655072119534,1.9487638105231748,1.9487638105231748,23821044
2021-12-03,1.992751121520996,2.0287404854914497,1.9794220735052996,1.987419731129756,19900464
2021-12-06,1.983420729637146,2.0114126228797926,1.9261039050549775,2.003414966336061,18618324
2021-12-07,2.003415107727051,2.008746307094936,1.9674255554007105,1.9874196028315325,24632328
2021-12-08,1.9980826377868652,2.0207423766442076,1.9327681624194402,2.0127447208055926,19302960
2021-12-09,2.0274081230163574,2.068728875606633,2.00874635065506,2.00874635065506,24055200
2021-12-10,2.123380184173584,2.1460399289738037,2.008746515051468,2.0287405645521845,25787700
2021-12-13,2.335318088531494,2.335318088531494,2.159369447138652,2.159369447138652,30862716
2021-12-14,2.4112956523895264,2.5685825047129143,2.385969455862717,2.4472850088245743,90544896
2021-12-15,2.441953420639038,2.528594420649688,2.4059638680256805,2.413961525197628,45999720
2021-12-16,2.5179309844970703,2.524595412061397,2.424624612975652,2.4792757410548045,35907216
2021-12-17,2.32065486907959,2.768524189785119,2.2806665879485153,2.545922662815889,67680840
2021-12-20,2.5139319896698,2.5525870413359844,2.232680607747085,2.2713364221299153,69449796
2021-12-21,2.263339042663574,2.6192352580932257,2.263339042663574,2.61256987650762,62963100
2021-12-22,2.1473724842071533,2.3393164051277404,2.0647294727602055,2.1913596843937233,57658776
2021-12-23,2.084724187850952,2.28599903924524,2.0140783106150204,2.2326809427355183,53668860
2021-12-24,2.1886935234069824,2.1886935234069824,2.079392599141797,2.0993868357539798,44585352
2021-12-27,2.1833624839782715,2.2526749400838004,2.100719455308572,2.1993577981651375,47778420
2021-12-28,2.1327099800109863,2.2166854707495665,2.0673962602874894,2.2060221191558553,26510196
2021-12-29,2.1660337448120117,2.2006900650666017,2.0713949064478707,2.1193810353430127,31097892
2021-12-30,2.2366795539855957,2.28333321957448,2.1793634900233885,2.1793634900233885,49400004
2021-12-31,2.28466534614563,2.28466534614563,2.1686992439140504,2.2353469463492077,35425296
2022-01-03,2.4232921600341797,2.4272910835451897,2.2993283913803895,2.3126572465809723,38796060
2022-01-04,2.4152944087982178,2.444618575532404,2.3766385946285724,2.4352886442093897,39060816
2022-01-05,2.4099626541137695,2.4592818232054245,2.3992993025069165,2.424624738738296,26599476
2022-01-06,2.3886351585388184,2.4259579374350775,2.3326515622319532,2.39929927273003,36681468
2022-01-07,2.3473143577575684,2.403298143512138,2.320654930922248,2.388635105996247,22648200
2022-01-10,2.332651376724243,2.384636235928886,2.332651376724243,2.3579775733439106,20886036
2022-01-11,2.2833330631256104,2.3579776644707584,2.2793341396418674,2.3379834284103764,19709616
2022-01-12,2.2726688385009766,2.328652429788121,2.2686701058914736,2.293996302254394,28925988
2022-01-13,2.2300150394439697,2.29266325355783,2.222017382917998,2.2766679405058863,25888668
2022-01-14,2.28466534614563,2.3059926185520463,2.2046885989892346,2.23134802318577,27019932
2022-01-17,2.2753355503082275,2.3193227580071745,2.2726690926731545,2.2993285206860588,19794576
2022-01-18,2.1607019901275635,2.2753356477693716,2.1607019901275635,2.2740024188947277,18280932
2022-01-19,2.158036231994629,2.186028126488877,2.099386938730718,2.1593694608302894,36502080
2022-01-20,2.143373966217041,2.183362247350366,2.1127156166377468,2.1726981336773172,30309252
2022-01-21,2.1367084980010986,2.1540370384694896,2.106051103070446,2.1407074212905974,12785976
2022-01-24,2.030073404312134,2.1393750898400157,2.002081702242445,2.1367086323349573,21465540
2022-01-25,2.0100793838500977,2.0660629793706398,1.9660921777443718,2.0340723533589014,20798208
2022-01-26,2.007413625717163,2.066062914209792,1.9927507792263002,2.016743747978398,16009248
2022-01-27,2.0354056358337402,2.0394043688511307,1.895446357320705,1.9860864667455655,16014228
2022-01-28,2.067396402359009,2.118048040956831,2.06073121128248,2.0860574119397706,23529864
2022-01-31,2.135376453399658,2.1647006228293098,2.059398618804179,2.0927217119553085,23472336
2022-02-01,2.1087169647216797,2.187361063997367,2.0660629872230865,2.140707590855004,26009904
2022-02-02,2.0713951587677,2.130044455274438,2.0620642725147875,2.116714835689353,15702276
2022-02-03,1.987419605255127,2.078059528579022,1.983420872035761,2.078059528579022,16355388
2022-02-04,1.9754230976104736,2.0100794190509252,1.9634265173063998,2.00074853361534,14263272
2022-02-07,1.9994161128997803,2.0047473120785297,1.8781178410312804,1.976755608532608,16930668
2022-02-08,1.9887518882751465,2.046068711694303,1.9700908807309283,2.014078086168497,17669964
2022-02-09,2.0660626888275146,2.0660626888275146,2.0007482172197357,2.006080178151049,19109916
2022-02-10,2.048734426498413,2.0940548611279044,2.0447355029290204,2.080725052336872,23093796
2022-02-11,2.0727274417877197,2.078059403558069,2.0007485320568703,2.0327391586039147,15654252
2022-02-14,2.0020813941955566,2.044735173755163,1.9794214665474994,2.019409933087158,17295780
2022-02-15,2.023409128189087,2.06073114617138,2.002081852172383,2.0087462803215823,22601988
2022-02-16,2.187361001968384,2.216685360400675,2.09272159230981,2.096720325123494,92566284
2022-02-17,2.1886935234069824,2.285998820964884,2.150038469632053,2.187361057353406,80851980
2022-02-18,2.2673377990722656,2.2793341884218963,2.1993576238271237,2.211354203855925,39764100
2022-02-21,2.304659605026245,2.34198238289071,2.2673377805576265,2.2673377805576265,42777768
2022-02-22,2.420625686645508,2.443286380178462,2.2060220048618455,2.2406783247740103,99099984
2022-02-23,2.505934476852417,2.531260675215989,2.4379543010083324,2.4526163852944656,65383104
2022-02-24,2.2966623306274414,2.4979371933892796,2.272669357454269,2.272669357454269,82993644
2022-02-25,2.49927020072937,2.508600323882438,2.36864123077743,2.4152947067305286,55331520
2022-02-28,2.3953001499176025,2.4992698679503325,2.3953001499176025,2.4659460154721167,44501412
2022-03-01,2.4592816829681396,2.512598819320421,2.416626944218818,2.432622256735752,41058936
2022-03-02,2.4832749366760254,2.5046014504414567,2.431290069691632,2.47660974566462,36594720
2022-03-03,2.4379544258117676,2.5925757933059836,2.427291264584324,2.5099335289451536,55954080
2022-03-04,2.340649127960205,2.4486175834134922,2.329985776899747,2.441953155844977,34307100
2022-03-07,2.340649127960205,2.3659753256105653,2.2806666103352304,2.331319005635951,27796188
2022-03-08,2.3673086166381836,2.392634052238268,2.3246538765198004,2.3393167234955285,29650596
2022-03-09,2.359311103820801,2.4046305881294647,2.3459812941253113,2.399299388832167,19878084
2022-03-10,2.3246538639068604,2.3873026496336487,2.300660894491552,2.3873026496336487,20337084
2022-03-11,2.363309621810913,2.372639744099463,2.3166561501806693,2.3446478518004827,19914000
2022-03-14,2.4246246814727783,2.468611887703338,2.3713073526602457,2.3739730474896175,27982152
2022-03-15,2.393967390060425,2.451284217048765,2.389968466281097,2.4339556744577986,20881776
2022-03-16,2.3966329097747803,2.4152946813180383,2.3753063966629413,2.4086294905109003,12151548
2022-03-17,2.4152944087982178,2.440619842857666,2.399299096740944,2.405963524079401,13532028
2022-03-18,2.376638889312744,2.4352889461656986,2.376638889312744,2.4166271744141548,15375756
2022-03-21,2.4166269302368164,2.4392874328692793,2.379304915938239,2.379304915938239,19028808
2022-03-22,2.49927020072937,2.52326317177487,2.4232923637456953,2.4272912875928707,31745856
2022-03-23,2.632564067840576,2.7178727895560972,2.5125990235341416,2.5125990235341416,72931416
2022-03-24,2.676551342010498,2.7378669038295325,2.5925758470663305,2.6365628658053244,49187964
2022-03-25,2.8591649532318115,2.90581766329391,2.693879671472726,2.693879671472726,75593976
2022-03-28,2.927145004272461,2.973797712353432,2.8271742072906316,2.888488998927055,53008440
2022-03-29,2.8658294677734375,3.0591066483769143,2.8325056121157868,2.945806034906762,60433824
2022-03-30,2.89648699760437,2.9444729400675893,2.8445021312629573,2.8791592173017273,24262284
2022-03-31,2.905817747116089,2.925811984209944,2.8631637687194957,2.8991533192167647,17690412
2022-04-01,2.89115571975708,2.9884600681897675,2.871161482267359,2.9324764701694,28207524
2022-04-04,3.0204508304595947,3.0551079171044173,2.8671628771639335,2.893821543874942,45237000
2022-04-05,3.0591065883636475,3.064437787363752,2.999124068850797,3.021783809741937,34286988
2022-04-06,3.227057456970215,3.289705863572843,3.0417781227479903,3.059106665073555,59871108
2022-04-07,3.1644086837768555,3.283041260269537,3.1430821710295724,3.239054243240437,34991160
2022-04-08,3.1217546463012695,3.195066784892024,3.109758256674531,3.1937337467784,22001328
2022-04-11,3.132418155670166,3.191068212720909,3.007121909954905,3.131085689526919,32182152
2022-04-12,3.217726707458496,3.245718410293179,3.1164226755646927,3.1310855227348657,32918100
2022-04-13,3.1724061965942383,3.268378264449493,3.1417487996261886,3.2537161803441244,40581984
2022-04-14,3.145747423171997,3.2057301303411094,3.1377497670186147,3.1844026659070965,20253180
2022-04-15,3.2070634365081787,3.2257240626126,3.1230877588507626,3.1457474991472054,22086948
2022-04-18,3.189734935760498,3.2577149242974346,3.188401706920617,3.219060059183246,19519104
2022-04-19,3.2363877296447754,3.3310271434389573,3.1963992556854968,3.212394568997538,44048148
2022-04-20,3.255049467086792,3.2857068646009715,3.239054153939171,3.239054153939171,28692828
2022-04-21,3.2446587085723877,3.283450892370599,3.237731900954314,3.2598980420673995,25350948
2022-04-22,3.107501745223999,3.2432727948449656,3.085334812701891,3.2432727948449656,27743640
2022-04-25,3.2030959129333496,3.252971065606246,3.046543449469879,3.1047311275882574,38893344
2022-04-26,3.0784077644348145,3.275138123484048,3.067324793793734,3.2155647285068594,37959324
2022-04-27,3.162919044494629,3.16984585184209,3.0548560141299315,3.0825642344509854,28118136
2022-04-28,3.1365957260131836,3.2169503372654744,3.129668918717885,3.169845827971549,20359440
2022-04-29,3.196169376373291,3.254357059419856,3.1559914729987657,3.186471131919479,21270132
2022-05-05,3.205866813659668,3.264054496444461,3.1961693619945075,3.232190110294076,28348020
2022-05-06,3.380429983139038,3.380429983139038,3.1864710449446063,3.1989397347354087,47049396
2022-05-09,3.347179889678955,3.5674619263947456,3.319471668038456,3.4289202236334972,53363064
2022-05-10,3.373502731323242,3.4878003012513665,3.361034042441574,3.463554989825805,11981568
2022-05-11,3.3430235385894775,3.4635552643247633,3.3236278428333135,3.420607510731648,30613992
2022-05-12,3.2418882846832275,3.3236278257408123,3.189241692551516,3.3236278257408123,31166316
2022-05-13,3.337482213973999,3.345794938043405,3.2668258430602983,3.2820651765667095,22667460
2022-05-16,3.2529714107513428,3.3333264264755136,3.2446588844238886,3.325013701961799,20514216
